timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario
2026-01-01 07:37:12,83.25,100,-1.596,-0.751,-0.54,-20.147,-0.562,5.871,12.951201,77.584442,2.957,walking,0,0,normal_walking
2026-01-01 07:37:24,101.52,96.36,-1.418,-0.906,-0.746,-17.908,-3.737,6.653,12.950877,77.584514,2.4,walking,0,0,normal_walking
2026-01-01 07:37:36,78.85,98.36,-1.127,-0.935,-0.683,-13.962,-5.123,5.143,12.950756,77.584618,2.758,walking,0,0,normal_walking
2026-01-01 07:37:48,108.32,98.51,-1.466,-0.644,-0.601,-11.972,0.309,6.329,12.951339,77.583715,3.559,walking,0,0,normal_walking
2026-01-01 07:38:00,86.88,97.1,-1.599,-0.599,-0.68,-10.123,-0.19,10.718,12.951636,77.584591,1.655,walking,0,0,normal_walking
2026-01-01 07:38:12,89.38,99.38,-1.294,-0.544,-0.525,-7.598,-1.23,9.8,12.950727,77.583097,1.119,walking,0,0,normal_walking
2026-01-01 07:38:24,85.21,98.99,-1.278,-0.543,-0.434,-9.741,-1.992,9.112,12.950674,77.583851,4.002,walking,0,0,normal_walking
2026-01-01 07:38:36,92.64,99.82,-1.246,-0.37,-0.197,-12.059,0.056,6.844,12.950999,77.584604,3.077,walking,0,0,normal_walking
2026-01-01 07:38:48,94.2,97.28,-1.373,-0.504,-0.329,-5.915,9.313,7.355,12.950906,77.583881,2.197,walking,0,0,normal_walking
2026-01-01 07:39:00,79.57,98.03,-1.334,-0.329,-0.397,-9.847,3.113,8.949,12.951466,77.58441,2.502,walking,0,0,normal_walking
2026-01-01 07:39:12,79.34,97.21,-1.444,-0.253,-0.328,-6.16,10.504,11.125,12.951209,77.58429,2.625,walking,0,0,normal_walking
2026-01-01 07:39:24,92.33,99.04,-1.411,0.037,-0.144,3.039,9.035,10.067,12.950784,77.584514,2.215,walking,0,0,normal_walking
2026-01-01 07:39:36,95.69,98.28,-1.207,0.081,-0.038,4.102,7.73,9.745,12.951556,77.583669,4.615,walking,0,0,normal_walking
2026-01-01 07:39:48,108.11,98.33,-1.001,0.174,0.018,4.538,14.254,7.159,12.951576,77.583831,2.852,walking,0,0,normal_walking
2026-01-01 07:40:00,88.8,100,-0.873,0.024,0.334,2.86,12.61,8.224,12.951641,77.583076,3.973,walking,0,0,normal_walking
2026-01-01 07:40:12,96.98,98.5,-0.637,0.254,0.327,3.371,8.194,3.692,12.951677,77.584167,3.157,walking,0,0,normal_walking
2026-01-01 07:40:24,91.54,98.53,-0.841,0.251,0.325,5.9,8.116,5.112,12.951096,77.583601,3.913,walking,0,0,normal_walking
2026-01-01 07:40:36,97.22,97.74,-0.788,0.565,0.534,13.154,13.57,3.267,12.951121,77.583639,3.761,walking,0,0,normal_walking
2026-01-01 07:40:48,89.42,99.11,-0.681,0.417,0.406,9.692,9.55,2.962,12.951195,77.583243,2.927,walking,0,0,normal_walking
2026-01-01 07:41:00,101.8,98.67,-0.027,0.448,0.548,14.278,12.149,2.614,12.951457,77.583332,3.378,walking,0,0,normal_walking
2026-01-01 07:41:12,95.74,97.91,-0.278,0.834,0.437,10.666,18.077,5.532,12.951729,77.584393,2.543,walking,0,0,normal_walking
2026-01-01 07:41:24,102.42,98.05,0.146,0.631,0.454,14.335,14.823,2.077,12.951346,77.583938,3.773,walking,0,0,normal_walking
2026-01-01 07:41:36,99.45,97.68,0.208,0.723,0.572,16.673,16.846,2.64,12.951581,77.583894,2.009,walking,0,0,normal_walking
2026-01-01 07:41:48,96.45,97.14,0.383,0.605,0.892,15.452,12.949,-0.04,12.951529,77.5834,1.702,walking,0,0,normal_walking
2026-01-01 07:42:00,80.08,97.52,0.25,1.074,0.745,17.815,9.859,0.589,12.95188,77.584118,2.438,walking,0,0,normal_walking
2026-01-01 07:42:12,86.52,99.5,0.396,1.055,0.944,16.362,8.829,-3.406,12.951558,77.58308,2.761,walking,0,0,normal_walking
2026-01-01 07:42:24,83.99,97.37,0.542,0.92,0.888,18.412,12.769,-3.801,12.951401,77.583837,3.318,walking,0,0,normal_walking
2026-01-01 07:42:36,92.51,99.77,0.473,0.919,0.775,14.906,12.037,-3.894,12.951293,77.584544,4.325,walking,0,0,normal_walking
2026-01-01 07:42:48,89.52,98.77,0.982,0.853,0.939,19.466,13.109,-6.604,12.951326,77.584118,3.57,walking,0,0,normal_walking
2026-01-01 07:43:00,91.47,95.65,0.737,1.023,0.673,19.377,10.134,-8.203,12.951016,77.583258,2.066,walking,0,0,normal_walking
2026-01-01 07:43:12,86.19,97.46,1.114,0.941,0.892,20.882,5.949,-8.496,12.951549,77.583316,3.302,walking,0,0,normal_walking
2026-01-01 07:43:24,88.76,97.85,1.094,1.167,0.815,18.57,9.728,-7.68,12.95121,77.58373,4.688,walking,0,0,normal_walking
2026-01-01 07:43:36,96.27,96.56,1.032,1.157,0.588,13.3,4.491,-8.521,12.951839,77.583984,3.465,walking,0,0,normal_walking
2026-01-01 07:43:48,156.25,98.2,1.754,1.939,-1.314,-18.453,27.193,1.729,12.951444,77.583664,8.749,running,0,0,normal_running
2026-01-01 07:44:00,132.38,98.61,1.292,1.44,-1.891,-29.798,26.228,9.703,12.951425,77.583217,5.297,running,0,0,normal_running
2026-01-01 07:44:12,137.48,98.18,0.981,0.858,-1.281,-29.893,19.852,7.533,12.951665,77.583656,5.639,running,0,0,normal_running
2026-01-01 07:44:24,136.96,95.63,1.16,0.66,-1.751,-24.058,28.262,8.218,12.951051,77.58372,7.631,running,0,0,normal_running
2026-01-01 07:44:36,134.6,98.01,1.088,0.996,-1.519,-21.625,23.296,10.441,12.951718,77.583861,7.346,running,0,0,normal_running
2026-01-01 07:44:48,160.46,97.43,-0.047,0.738,-1.167,-32.39,26.737,15.931,12.951842,77.583687,7.897,running,0,0,normal_running
2026-01-01 07:45:00,144.15,98.45,-0.425,0.14,-1.226,-26.342,20.154,13.201,12.951116,77.583314,8.01,running,0,0,normal_running
2026-01-01 07:45:12,135.5,97.06,-0.033,0.058,-0.57,-20.566,27.101,12.695,12.951903,77.584558,8.309,running,0,0,normal_running
2026-01-01 07:45:24,130.65,97.62,-1.014,-0.473,-0.886,-27.918,19.714,19.447,12.951733,77.584305,4.704,running,0,0,normal_running
2026-01-01 07:45:36,127.55,97.41,-0.866,-0.994,-0.119,-26.721,11.441,21.275,12.951942,77.583126,7.084,running,0,0,normal_running
2026-01-01 07:45:48,117.06,97.25,-1.705,-1.44,-0.301,-25.357,12.822,21.534,12.951442,77.584038,7.906,running,0,0,normal_running
2026-01-01 07:46:00,124.29,96.99,-2.248,-1.246,-0.365,-23.404,17.374,16.196,12.951303,77.583898,9.925,running,0,0,normal_running
2026-01-01 07:46:12,156.06,98.21,-2.101,-2.039,0.357,-18.263,16.53,12.561,12.951434,77.582972,7.085,running,0,0,normal_running
2026-01-01 07:46:24,118.51,99.22,-2.939,-1.983,0.317,-5.093,3.615,15.278,12.951696,77.58337,7.376,running,0,0,normal_running
2026-01-01 07:46:36,137.42,97.75,-3.278,-1.853,0.948,4.265,2.969,6.74,12.951488,77.58318,10.087,running,0,0,normal_running
2026-01-01 07:46:48,137.27,96.99,-3.001,-1.796,0.609,5.66,4.24,4.162,12.951007,77.583578,8.398,running,0,0,normal_running
2026-01-01 07:47:00,137.68,96.8,-2.532,-2.132,0.801,4.668,-0.067,10.041,12.951565,77.582977,5.831,running,0,0,normal_running
2026-01-01 07:47:12,138.27,96.03,-2.894,-1.835,1.085,4.957,-9.123,-2.28,12.951039,77.583122,5.099,running,0,0,normal_running
2026-01-01 07:47:24,132.21,96.72,-2.456,-2.487,1.369,15.233,-5.734,-2.838,12.95167,77.584206,4.148,running,0,0,normal_running
2026-01-01 07:47:36,152.58,97.14,-2.939,-2.233,1.516,19.502,-5.536,2.376,12.951012,77.584394,8.276,running,0,0,normal_running
2026-01-01 07:47:48,135.21,96.39,-1.929,-1.677,1.705,14.791,-21.057,-9.299,12.951986,77.583865,9.442,running,0,0,normal_running
2026-01-01 07:48:00,141.78,96.23,-1.807,-1.986,1.431,28.643,-23.329,-8.794,12.951006,77.58305,6.318,running,0,0,normal_running
2026-01-01 07:48:12,131.02,98.08,-1.588,-1.911,1.577,32.997,-17.084,-16.954,12.951337,77.583769,10.53,running,0,0,normal_running
2026-01-01 07:48:24,140.56,97.19,-1.76,-1.645,1.365,30.898,-24.035,-11.012,12.951809,77.584117,7.347,running,0,0,normal_running
2026-01-01 07:48:36,131.45,98.9,-0.839,-1.042,1.476,24.584,-27.911,-12.292,12.951826,77.58407,11.215,running,0,0,normal_running
2026-01-01 07:48:48,138.43,97.23,-0.079,-1.272,0.813,33.289,-22.489,-22.029,12.951305,77.584364,5.766,running,0,0,normal_running
2026-01-01 07:49:00,141.41,96.93,-0.496,-0.668,1.172,24.75,-23.846,-23.212,12.951588,77.58385,8.421,running,0,0,normal_running
2026-01-01 07:49:12,125.43,97.69,-0.01,0.007,1.087,28.389,-18.107,-15.112,12.95203,77.583332,6.013,running,0,0,normal_running
2026-01-01 07:49:24,143.56,97.44,0.677,-0.096,0.908,20.146,-19.101,-11.949,12.9515,77.584091,8.118,running,0,0,normal_running
2026-01-01 07:49:36,127.67,97.69,1.644,0.058,0.4,14.481,-26.549,-16.161,12.952152,77.583047,6.565,running,0,0,normal_running
2026-01-01 07:49:48,155.12,95.61,1.235,0.954,0.327,14.772,-27.822,-16.704,12.951569,77.583882,7.529,running,0,0,normal_running
2026-01-01 07:50:00,152.21,95.59,2.475,0.367,0.003,20.442,-15.87,-18.613,12.951298,77.583487,6.096,running,0,0,normal_running
2026-01-01 07:50:12,136.21,99.23,1.733,1.582,-0.043,10.795,-14.002,-13.214,12.951615,77.583026,7.346,running,0,0,normal_running
2026-01-01 07:50:24,143.74,97.83,2.84,1.006,-0.536,4.789,-7.744,-12.321,12.9522,77.583064,7.292,running,0,0,normal_running
2026-01-01 07:50:36,149.28,97.41,2.36,1.248,-1.042,5.506,-10.205,-10.503,12.951997,77.584047,5.832,running,0,0,normal_running
2026-01-01 07:50:48,124.59,98.26,3.306,1.588,-1.15,-7.561,-13.633,-7.494,12.95124,77.58367,6.083,running,0,0,normal_running
2026-01-01 07:51:00,115.61,98.0,2.307,1.798,-1.279,-8.315,-2.589,-3.18,12.951885,77.582987,6.024,running,0,0,normal_running
2026-01-01 07:51:12,126.23,98.18,3.079,1.927,-1.331,-8.176,-6.769,-3.066,12.952243,77.58297,9.878,running,0,0,normal_running
2026-01-01 07:51:24,105.62,96.42,2.873,2.343,-1.597,-12.204,-5.043,0.573,12.951217,77.584236,9.226,running,0,0,normal_running
2026-01-01 07:51:36,157.47,99.23,2.949,2.13,-1.836,-21.555,0.348,9.524,12.952149,77.583625,8.186,running,0,0,normal_running
2026-01-01 07:51:48,126.27,97.86,1.972,2.068,-1.192,-31.557,9.911,8.168,12.951107,77.584006,8.507,running,0,0,normal_running
2026-01-01 07:52:00,133.62,97.38,1.822,1.869,-1.729,-20.51,11.686,15.036,12.951432,77.58357,8.431,running,0,0,normal_running
2026-01-01 07:52:12,116.09,96.63,1.757,2.543,-1.437,-30.312,9.7,13.143,12.952271,77.58416,9.147,running,0,0,normal_running
2026-01-01 07:52:24,138.81,97.12,2.013,2.015,-1.139,-21.654,23.396,11.913,12.951353,77.58434,6.617,running,0,0,normal_running
2026-01-01 07:52:36,129.47,100,0.7,2.146,-0.993,-32.322,23.755,21.754,12.952075,77.584372,9.477,running,0,0,normal_running
2026-01-01 07:52:48,144.95,95.9,1.122,1.105,-0.917,-22.411,21.766,18.746,12.951313,77.58385,9.426,running,0,0,normal_running
2026-01-01 07:53:00,173.79,97.04,-0.292,1.055,-1.121,-27.954,15.34,22.847,12.952165,77.583688,9.348,running,0,0,normal_running
2026-01-01 07:53:12,131.99,95.09,0.183,0.865,-1.074,-25.06,29.185,20.44,12.951355,77.583107,9.436,running,0,0,normal_running
2026-01-01 07:53:24,116.79,98.53,-1.134,0.541,-0.76,-29.308,30.177,19.456,12.952272,77.583493,6.755,running,0,0,normal_running
2026-01-01 07:53:36,153.69,100,-0.832,0.85,-0.004,-25.019,25.218,10.392,12.952278,77.583932,6.439,running,0,0,normal_running
2026-01-01 07:53:48,156.6,100,-1.579,0.589,0.379,-24.302,25.01,17.25,12.951284,77.584057,6.013,running,0,0,normal_running
2026-01-01 07:54:00,110.01,96.47,-2.23,0.012,0.038,-4.895,18.063,14.37,12.952298,77.583242,9.8,running,0,0,normal_running
2026-01-01 07:54:12,148.81,96.68,-2.407,-0.989,0.288,-14.349,14.417,5.637,12.95191,77.584305,7.865,running,0,0,normal_running
2026-01-01 07:54:24,149.34,96.65,-2.51,-0.823,0.385,-3.661,24.758,5.869,12.952028,77.584435,6.987,running,0,0,normal_running
2026-01-01 07:54:36,130.85,97.23,-2.024,-1.589,0.644,-0.494,20.782,1.553,12.951243,77.584235,8.915,running,0,0,normal_running
2026-01-01 07:54:48,123.11,96.65,-2.728,-1.903,1.442,0.93,20.517,-6.225,12.952238,77.583029,8.382,running,0,0,normal_running
2026-01-01 07:55:00,143.24,97.19,-3.067,-1.894,1.03,3.714,13.293,-1.067,12.951394,77.583993,4.532,running,0,0,normal_running
2026-01-01 07:55:12,128.24,97.9,-2.602,-1.782,1.119,7.677,4.664,-10.527,12.951356,77.583452,10.419,running,0,0,normal_running
2026-01-01 07:55:24,150.33,95.89,-3.233,-2.007,1.191,25.382,4.245,-11.324,12.951548,77.583509,7.581,running,0,0,normal_running
2026-01-01 07:55:36,139.53,98.36,-3.149,-1.926,1.624,16.036,0.566,-12.504,12.951499,77.583614,9.762,running,0,0,normal_running
2026-01-01 07:55:48,134.82,97.98,-2.399,-1.894,1.478,31.634,-0.953,-19.997,12.951853,77.584213,5.696,running,0,0,normal_running
2026-01-01 07:56:00,110.08,97.47,-1.842,-2.121,1.564,21.651,-0.382,-20.37,12.952278,77.584009,12.194,running,0,0,normal_running
2026-01-01 07:56:12,134.59,94.59,-1.989,-1.791,1.501,34.552,-10.655,-12.527,12.952171,77.583065,9.886,running,0,0,normal_running
2026-01-01 07:56:24,128.02,98.22,-1.784,-2.455,1.26,35.904,-6.393,-16.474,12.952303,77.582968,5.541,running,0,0,normal_running
2026-01-01 07:56:36,136.08,95.92,-0.675,-1.704,1.205,23.489,-16.332,-17.485,12.951709,77.583096,5.808,running,0,0,normal_running
2026-01-01 07:56:48,126.88,98.35,-0.67,-2.446,0.807,23.344,-14.485,-15.02,12.951631,77.583514,11.067,running,0,0,normal_running
2026-01-01 07:57:00,144.58,97.43,0.096,-2.277,1.046,24.307,-21.434,-16.361,12.951621,77.583234,3.347,running,0,0,normal_running
2026-01-01 07:57:12,142.75,97.07,0.619,-1.632,0.838,21.471,-21.512,-12.948,12.952065,77.583009,7.872,running,0,0,normal_running
2026-01-01 07:57:24,146.29,97.63,0.863,-1.305,0.074,19.188,-21.837,-17.066,12.952224,77.584035,3.79,running,0,0,normal_running
2026-01-01 07:57:36,146.37,97.63,1.295,-0.702,-0.092,17.986,-17.231,-7.861,12.952262,77.584254,6.897,running,0,0,normal_running
2026-01-01 07:57:48,161.94,97.7,1.138,-0.642,-0.391,20.599,-22.561,-9.436,12.951853,77.583861,7.715,running,0,0,normal_running
2026-01-01 07:58:00,137.87,95.82,1.399,-0.532,-0.641,11.435,-17.491,-0.437,12.951449,77.584273,5.772,running,0,0,normal_running
2026-01-01 07:58:12,122.36,99.4,2.304,-0.583,-0.271,7.977,-22.331,-7.571,12.951581,77.583494,7.794,running,0,0,normal_running
2026-01-01 07:58:24,126.4,100,2.434,0.16,-0.912,-1.607,-26.497,1.027,12.951567,77.584125,5.917,running,0,0,normal_running
2026-01-01 07:58:36,116.25,95.88,2.9,0.434,-0.887,-2.268,-24.667,-0.219,12.951746,77.582998,7.208,running,0,0,normal_running
2026-01-01 07:58:48,121.6,95.81,2.369,1.082,-0.857,-11.955,-25.136,10.594,12.951352,77.584413,10.031,running,0,0,normal_running
2026-01-01 07:59:00,124.14,96.61,3.026,1.321,-0.908,-17.08,-19.363,8.772,12.952244,77.58379,5.099,running,0,0,normal_running
2026-01-01 07:59:12,130.41,97.19,3.072,1.158,-1.38,-12.825,-10.158,14.58,12.951329,77.58396,3.925,running,0,0,normal_running
2026-01-01 07:59:24,136.85,97.71,2.326,1.436,-1.226,-16.878,-17.6,16.708,12.952301,77.584227,8.141,running,0,0,normal_running
2026-01-01 07:59:36,124.81,98.93,2.449,2.172,-1.634,-28.069,-13.099,20.368,12.951701,77.582965,3.85,running,0,0,normal_running
2026-01-01 07:59:48,142.8,99.58,2.526,2.42,-1.582,-29.989,-13.309,21.527,12.952004,77.58433,9.034,running,0,0,normal_running
2026-01-01 08:00:00,123.8,98.27,2.798,2.137,-1.583,-25.141,0.129,17.738,12.951474,77.583137,6.637,running,0,0,normal_running
2026-01-01 08:00:12,104.51,96.65,1.316,2.879,1.021,65.322,55.211,12.227,12.952076,77.582822,8.015,sudden_movement,0,0,sudden_movement
2026-01-01 08:00:24,121.52,96.7,-2.276,-0.391,-1.176,0.904,23.062,-15.288,12.952081,77.583457,5.651,sudden_movement,0,0,sudden_movement
2026-01-01 08:00:36,126.79,96.55,0.507,2.988,1.38,42.185,66.072,7.302,12.952078,77.583208,2.691,sudden_movement,0,0,sudden_movement
2026-01-01 08:00:48,101.04,96.28,-1.696,1.356,-0.907,3.753,20.547,-23.499,12.951681,77.583971,8.951,sudden_movement,0,0,sudden_movement
2026-01-01 08:01:00,101.4,96.89,-2.088,1.082,-0.908,-12.328,22.129,-24.247,12.951821,77.58317,3.398,sudden_movement,0,0,sudden_movement
2026-01-01 08:01:12,106.3,96.9,-1.803,1.453,-0.238,-24.466,18.826,-16.983,12.952395,77.583211,2.57,sudden_movement,0,0,sudden_movement
2026-01-01 08:01:24,120.32,96.33,-2.754,1.691,-0.037,-24.964,12.866,-18.424,12.951918,77.583044,1.711,sudden_movement,0,0,sudden_movement
2026-01-01 08:01:36,108.83,96.31,-2.898,1.113,-0.304,-30.056,2.287,-10.107,12.952351,77.582965,5.479,sudden_movement,0,0,sudden_movement
2026-01-01 08:01:48,127.85,96.04,-1.539,1.583,-0.304,-23.998,7.229,-2.48,12.951714,77.582857,4.533,sudden_movement,0,0,sudden_movement
2026-01-01 08:02:00,122.13,97.9,-1.535,1.372,0.142,-32.835,3.146,-6.535,12.952168,77.58303,3.561,sudden_movement,0,0,sudden_movement
2026-01-01 08:02:12,111.22,96.37,-1.739,2.323,0.167,-22.676,-17.127,4.864,12.95158,77.582852,8.155,sudden_movement,0,0,sudden_movement
2026-01-01 08:02:24,101.95,98.17,-0.876,2.527,0.338,-19.441,-19.698,2.164,12.952172,77.583059,6.126,sudden_movement,0,0,sudden_movement
2026-01-01 08:02:36,107.76,97.62,-0.159,1.411,1.1,-29.425,-11.674,2.285,12.951845,77.584145,1.61,sudden_movement,0,0,sudden_movement
2026-01-01 08:02:48,115.83,95.0,-0.526,1.689,0.904,-25.12,-19.122,15.061,12.951887,77.583726,5.596,sudden_movement,0,0,sudden_movement
2026-01-01 08:03:00,108.95,96.64,0.085,1.454,1.37,-7.655,-20.157,14.322,12.952497,77.582959,4.841,sudden_movement,0,0,sudden_movement
2026-01-01 08:03:12,104.74,95.89,0.932,1.808,0.858,-1.554,-29.768,13.58,12.952076,77.58434,3.575,sudden_movement,0,0,sudden_movement
2026-01-01 08:03:24,99.42,97.47,1.546,0.819,1.684,8.515,-20.029,11.759,12.952411,77.583667,4.446,sudden_movement,0,0,sudden_movement
2026-01-01 08:03:36,113.79,96.92,1.349,1.239,1.284,3.933,-25.667,23.317,12.951999,77.583156,0.7,sudden_movement,0,0,sudden_movement
2026-01-01 08:03:48,117.58,94.96,1.503,0.628,1.457,5.737,-29.549,21.316,12.951951,77.582958,4.55,sudden_movement,0,0,sudden_movement
2026-01-01 08:04:00,101.84,96.95,5.54,3.874,3.454,56.911,11.568,49.324,12.952163,77.583253,1.786,sudden_movement,0,0,sudden_movement
2026-01-01 08:04:12,103.84,96.85,5.812,2.535,3.395,74.947,27.301,46.495,12.951994,77.583814,3.49,sudden_movement,0,0,sudden_movement
2026-01-01 08:04:24,116.89,97.24,4.997,2.906,3.712,64.655,26.21,43.838,12.952058,77.583883,6.4,sudden_movement,0,0,sudden_movement
2026-01-01 08:04:36,120.79,94.29,1.817,1.555,0.528,-37.159,48.961,12.765,12.951985,77.584007,4.385,struggle,0,0,possible_struggle
2026-01-01 08:04:48,141.25,96.35,1.801,-2.16,0.352,-27.809,37.242,8.456,12.952233,77.584284,7.029,struggle,0,0,possible_struggle
2026-01-01 08:05:00,122.95,95.94,1.506,0.481,-1.253,-50.039,57.736,17.737,12.952142,77.583921,7.458,struggle,0,0,possible_struggle
2026-01-01 08:05:12,171.95,93.24,0.239,-2.699,-1.826,-30.204,43.934,-14.018,12.952368,77.583187,4.051,struggle,0,0,possible_struggle
2026-01-01 08:05:24,96.0,93.55,0.294,-2.471,-2.229,-24.259,48.497,-6.753,12.952313,77.584243,4.312,struggle,0,0,possible_struggle
2026-01-01 08:05:36,122.86,92.76,-2.49,-2.53,-1.949,-19.353,27.288,-22.212,12.952614,77.58355,5.533,struggle,0,0,possible_struggle
2026-01-01 08:05:48,96.0,95.41,-3.46,-3.505,-1.393,-26.041,22.318,-37.698,12.951813,77.584097,2.648,struggle,0,0,possible_struggle
2026-01-01 08:06:00,141.87,91.78,-2.83,-1.378,-3.032,17.408,-15.508,-13.451,12.951819,77.583139,5.257,struggle,0,0,possible_struggle
2026-01-01 08:06:12,96.0,94.79,-1.101,-3.135,-1.003,35.636,-12.415,-12.557,12.952371,77.583633,10.14,struggle,0,0,possible_struggle
2026-01-01 08:06:24,125.4,94.39,-3.648,-1.844,-0.324,44.261,-1.934,-15.501,12.952657,77.583233,4.544,struggle,0,0,possible_struggle
2026-01-01 08:06:36,104.44,91.61,-0.749,-2.902,-1.592,44.245,-38.189,-44.573,12.952397,77.583604,2.879,struggle,0,0,possible_struggle
2026-01-01 08:06:48,108.47,95.66,-4.19,-1.597,-0.912,33.149,-21.635,-43.346,12.952113,77.583331,6.905,struggle,0,0,possible_struggle
2026-01-01 08:07:00,140.34,92.19,-2.459,-1.331,-0.152,58.957,-43.401,-37.301,12.951563,77.584216,3.057,struggle,0,0,possible_struggle
2026-01-01 08:07:12,110.38,94.43,-1.905,-2.738,-0.087,29.929,-45.11,-26.945,12.951728,77.582831,6.456,struggle,0,0,possible_struggle
2026-01-01 08:07:24,155.86,97.14,-3.643,-0.183,0.934,60.404,-32.691,-10.758,12.952149,77.584313,1.0,struggle,0,0,possible_struggle
2026-01-01 08:07:36,111.69,98.72,0.865,-0.778,1.51,21.98,-17.233,3.822,12.952669,77.583808,2.288,struggle,0,0,possible_struggle
2026-01-01 08:07:48,187.94,91.57,-0.389,-0.391,1.253,-43.443,28.453,8.528,12.952058,77.582783,7.63,emergency,0,1,emergency_sos
2026-01-01 08:08:00,170.32,84.06,-1.004,-2.197,1.606,-39.338,33.455,23.511,12.951607,77.583783,4.497,emergency,0,1,emergency_sos
2026-01-01 08:08:12,131.03,87.39,-1.789,-2.609,1.778,-26.449,23.147,19.112,12.95243,77.582954,9.483,emergency,0,1,emergency_sos
2026-01-01 08:08:24,151.89,87.67,-1.81,-1.726,1.29,-5.9,20.058,28.648,12.95185,77.583326,4.797,emergency,0,1,emergency_sos
2026-01-01 08:08:36,150.67,94.15,-0.885,-2.483,1.353,10.034,14.424,28.222,12.951632,77.584187,12.063,emergency,0,1,emergency_sos
2026-01-01 08:08:48,176.74,92.26,0.718,-1.258,1.345,20.658,19.375,31.399,12.952119,77.583553,10.154,emergency,0,1,emergency_sos
2026-01-01 08:09:00,137.06,86.4,0.671,-1.358,0.644,35.861,26.334,21.237,12.952003,77.584215,7.54,emergency,0,1,emergency_sos
2026-01-01 08:09:12,154.67,92.57,2.596,0.41,-0.159,32.764,28.13,16.883,12.952459,77.584139,11.049,emergency,0,1,emergency_sos
2026-01-01 08:09:24,194.32,97.0,3.255,1.499,-0.291,26.797,19.018,20.472,12.952589,77.584053,4.823,emergency,0,1,emergency_sos
2026-01-01 08:09:36,183.2,93.16,3.329,2.577,0.154,24.668,24.499,14.242,12.952156,77.583217,7.438,emergency,0,1,emergency_sos
2026-01-01 08:09:48,187.4,88.72,3.405,2.753,-0.937,25.829,19.902,12.053,12.952255,77.583268,11.701,emergency,0,1,emergency_sos
2026-01-01 08:10:00,179.45,87.68,3.733,3.323,-0.8,14.097,13.674,6.397,12.951743,77.583855,9.84,emergency,0,1,emergency_sos
2026-01-01 08:10:12,157.33,90.9,2.614,2.982,-1.088,12.661,0.527,-5.475,12.952233,77.5831,8.016,emergency,0,1,emergency_sos
2026-01-01 08:10:24,143.63,88.8,3.116,3.458,-0.97,21.313,-19.901,-5.892,12.9523,77.584126,8.538,emergency,0,1,emergency_sos
2026-01-01 08:10:36,150.15,87.18,1.461,3.489,-1.098,28.425,-34.949,-14.582,12.952155,77.58349,10.94,emergency,0,1,emergency_sos
2026-01-01 08:10:48,190.06,88.61,0.879,2.511,-1.61,24.293,-45.114,-19.304,12.952138,77.582957,11.459,emergency,0,1,emergency_sos
2026-01-01 08:11:00,171.65,92.38,-0.768,1.155,-2.213,28.67,-49.339,-19.689,12.951659,77.582998,7.244,emergency,0,1,emergency_sos
2026-01-01 08:11:12,172.15,87.98,-1.16,-0.174,-1.515,7.028,-43.938,-20.146,12.952239,77.583992,5.901,emergency,0,1,emergency_sos
2026-01-01 08:11:24,163.17,86.36,-1.378,-0.414,-1.557,-7.471,-46.322,-30.604,12.952707,77.583487,13.616,emergency,0,1,emergency_sos
2026-01-01 08:11:36,167.77,91.87,-1.356,-0.536,-2.073,-30.289,-25.495,-22.644,12.951716,77.583688,5.398,emergency,0,1,emergency_sos
2026-01-01 08:11:48,167.38,90.32,-1.405,-0.986,-1.909,-40.183,-25.8,-23.255,12.951882,77.582913,8.246,emergency,0,1,emergency_sos
2026-01-01 08:12:00,184.31,96.84,0.029,-0.952,-1.925,-49.159,-4.25,-24.645,12.951701,77.583066,11.612,emergency,0,1,emergency_sos
